,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
18543,EPX,Travel Agency,Online,1 way Comprehensive Plan,62,MONGOLIA,51.0,0.0,36,No
18544,CCR,Travel Agency,Offline,Premier Plan,9,MALAYSIA,58.0,19.14,72,No
18545,EPX,Travel Agency,Online,2 way Comprehensive Plan,61,THAILAND,22.0,0.0,29,No
18546,JZI,Airlines,Online,Basic Plan,31,PHILIPPINES,22.0,7.7,46,No
18547,JZI,Airlines,Online,Basic Plan,68,MALAYSIA,18.0,6.3,62,No
18548,EPX,Travel Agency,Online,Cancellation Plan,4,PHILIPPINES,11.0,0.0,34,No
18549,EPX,Travel Agency,Online,Cancellation Plan,40,JAPAN,41.0,0.0,36,No
18550,EPX,Travel Agency,Online,Cancellation Plan,40,INDIA,25.0,0.0,36,No
18551,EPX,Travel Agency,Online,Cancellation Plan,60,MALAYSIA,10.0,0.0,36,No
18552,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,18.5,4.63,55,No
18553,EPX,Travel Agency,Online,Cancellation Plan,60,VIET NAM,13.0,0.0,36,No
18554,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,MALAYSIA,69.3,41.58,31,No
18555,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,CHINA,81.0,0.0,35,No
18556,EPX,Travel Agency,Online,Cancellation Plan,201,"KOREA, REPUBLIC OF",47.0,0.0,36,No
18557,EPX,Travel Agency,Online,Cancellation Plan,2,VIET NAM,21.0,0.0,35,No
18558,JZI,Airlines,Online,Basic Plan,3,CHINA,22.0,7.7,41,No
18559,C2B,Airlines,Online,Bronze Plan,23,SINGAPORE,17.0,4.25,66,No
18560,EPX,Travel Agency,Online,2 way Comprehensive Plan,90,INDONESIA,22.0,0.0,36,No
18561,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,165,AUSTRALIA,0.0,29.7,26,No
18562,EPX,Travel Agency,Online,Cancellation Plan,100,MALAYSIA,10.0,0.0,40,No
18563,EPX,Travel Agency,Online,Cancellation Plan,25,SINGAPORE,10.0,0.0,25,No
18564,EPX,Travel Agency,Online,Cancellation Plan,28,HONG KONG,10.0,0.0,36,No
18565,C2B,Airlines,Online,Bronze Plan,23,SINGAPORE,27.0,6.75,29,No
18566,JZI,Airlines,Online,Basic Plan,21,INDONESIA,22.0,7.7,30,No
18567,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,THAILAND,34.0,0.0,36,No
18568,EPX,Travel Agency,Online,Cancellation Plan,5,SRI LANKA,27.0,0.0,36,No
18569,EPX,Travel Agency,Online,Cancellation Plan,4,THAILAND,11.0,0.0,36,No
18570,EPX,Travel Agency,Online,Cancellation Plan,30,THAILAND,10.0,0.0,47,No
18571,C2B,Airlines,Online,Annual Gold Plan,387,SINGAPORE,239.5,59.88,47,No
18572,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,AUSTRALIA,49.5,29.7,43,No
18573,EPX,Travel Agency,Online,Cancellation Plan,26,GREECE,27.0,0.0,36,No
18574,EPX,Travel Agency,Online,1 way Comprehensive Plan,29,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,36,No
18575,JZI,Airlines,Online,Basic Plan,74,HONG KONG,26.0,9.1,59,No
18576,KML,Travel Agency,Online,Value Plan,22,CANADA,83.0,31.54,45,No
18577,JZI,Airlines,Online,Basic Plan,2,THAILAND,18.0,6.3,45,No
18578,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,4,PHILIPPINES,25.0,16.25,26,No
18579,EPX,Travel Agency,Online,2 way Comprehensive Plan,200,CANADA,81.0,0.0,50,No
18580,EPX,Travel Agency,Online,Cancellation Plan,18,MALAYSIA,10.0,0.0,35,No
18581,EPX,Travel Agency,Online,2 way Comprehensive Plan,75,AUSTRALIA,39.0,0.0,36,No
18582,EPX,Travel Agency,Online,Cancellation Plan,107,SINGAPORE,49.0,0.0,36,No
18583,EPX,Travel Agency,Online,Cancellation Plan,45,SINGAPORE,54.0,0.0,36,No
18584,EPX,Travel Agency,Online,Cancellation Plan,322,MALAYSIA,10.0,0.0,36,No
18585,EPX,Travel Agency,Online,Cancellation Plan,24,"KOREA, REPUBLIC OF",50.0,0.0,36,No
18586,EPX,Travel Agency,Online,Cancellation Plan,14,CHINA,53.0,0.0,36,No
18587,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,18.0,4.5,26,No
18588,C2B,Airlines,Online,Bronze Plan,25,SINGAPORE,29.5,7.38,32,No
18589,EPX,Travel Agency,Online,Cancellation Plan,80,INDONESIA,14.0,0.0,37,No
18590,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,47,No
18591,EPX,Travel Agency,Online,Cancellation Plan,24,VIET NAM,23.0,0.0,36,No
18592,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,INDONESIA,20.0,0.0,47,No
18593,EPX,Travel Agency,Online,Cancellation Plan,8,MALAYSIA,10.0,0.0,40,No
18594,JZI,Airlines,Online,Value Plan,17,NEW ZEALAND,45.0,15.75,30,No
18595,RAB,Airlines,Online,Value Plan,4,BRUNEI DARUSSALAM,15.0,6.0,52,No
18596,JZI,Airlines,Online,Basic Plan,10,PHILIPPINES,22.0,7.7,54,No
18597,EPX,Travel Agency,Online,Cancellation Plan,26,CHINA,20.0,0.0,36,No
18598,EPX,Travel Agency,Online,Cancellation Plan,94,VIET NAM,49.0,0.0,36,No
18599,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,VIET NAM,21.0,0.0,58,No
18600,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,UNITED KINGDOM,9.9,5.94,55,No
18601,EPX,Travel Agency,Online,Cancellation Plan,15,HONG KONG,17.0,0.0,36,No
18602,TST,Travel Agency,Offline,Travel Cruise Protect,94,THAILAND,30.0,10.5,52,No
18603,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,INDIA,26.0,0.0,35,No
18604,EPX,Travel Agency,Online,Cancellation Plan,27,INDIA,78.0,0.0,36,No
18605,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,28,AUSTRALIA,79.2,47.52,36,Yes
18606,EPX,Travel Agency,Online,1 way Comprehensive Plan,48,UNITED STATES,20.0,0.0,28,No
18607,JZI,Airlines,Online,Basic Plan,21,SRI LANKA,35.0,12.25,51,No
18608,TST,Travel Agency,Offline,Travel Cruise Protect,3,MALAYSIA,30.0,10.5,22,No
18609,TST,Travel Agency,Offline,Travel Cruise Protect,21,THAILAND,30.0,10.5,52,No
18610,JZI,Airlines,Online,Basic Plan,6,INDONESIA,18.0,6.3,32,No
18611,EPX,Travel Agency,Online,Cancellation Plan,6,INDONESIA,30.0,0.0,29,No
18612,C2B,Airlines,Online,Bronze Plan,42,SINGAPORE,40.0,10.0,32,No
18613,RAB,Airlines,Online,Value Plan,6,BRUNEI DARUSSALAM,15.0,6.0,54,No
18614,EPX,Travel Agency,Online,Cancellation Plan,37,ITALY,56.0,0.0,36,No
18615,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,42,AUSTRALIA,79.2,47.52,44,No
18616,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,SINGAPORE,20.0,0.0,36,No
18617,EPX,Travel Agency,Online,Cancellation Plan,8,CHINA,50.0,0.0,35,No
18618,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,AUSTRALIA,0.0,29.7,41,No
18619,EPX,Travel Agency,Online,Cancellation Plan,28,THAILAND,26.0,0.0,31,No
18620,JZI,Airlines,Online,Basic Plan,59,INDONESIA,22.0,7.7,79,No
18621,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,CANADA,103.0,0.0,24,No
18622,C2B,Airlines,Online,Bronze Plan,76,SINGAPORE,64.2,16.05,39,No
18623,EPX,Travel Agency,Online,2 way Comprehensive Plan,40,ZAMBIA,-96.0,0.0,36,No
18624,C2B,Airlines,Online,Silver Plan,20,SINGAPORE,63.5,15.88,26,No
18625,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,MALAYSIA,39.6,23.76,37,No
18626,TST,Travel Agency,Offline,Travel Cruise Protect,20,THAILAND,30.0,10.5,71,No
18627,EPX,Travel Agency,Online,Cancellation Plan,21,INDONESIA,16.0,0.0,36,No
18628,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,JAPAN,20.0,0.0,53,No
18629,RAB,Airlines,Online,Value Plan,70,BRUNEI DARUSSALAM,15.0,6.0,39,No
18630,C2B,Airlines,Online,Annual Silver Plan,385,SINGAPORE,252.85,63.21,38,No
18631,JZI,Airlines,Online,Basic Plan,61,"KOREA, REPUBLIC OF",26.0,9.1,34,No
18632,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,233,AUSTRALIA,29.7,17.82,33,No
18633,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,21.0,5.25,39,No
18634,JZI,Airlines,Online,Basic Plan,32,INDONESIA,22.0,7.7,19,No
18635,JZI,Airlines,Online,Value Plan,37,JAPAN,58.0,20.3,42,No
18636,C2B,Airlines,Online,Bronze Plan,92,SINGAPORE,60.0,15.0,37,No
18637,EPX,Travel Agency,Online,1 way Comprehensive Plan,16,HONG KONG,56.0,0.0,36,No
18638,EPX,Travel Agency,Online,Cancellation Plan,3,THAILAND,10.0,0.0,38,No
18639,EPX,Travel Agency,Online,Cancellation Plan,17,INDONESIA,12.0,0.0,22,No
18640,JZI,Airlines,Online,Basic Plan,8,INDONESIA,22.0,7.7,70,No
18641,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,HONG KONG,112.0,0.0,35,No
18642,JZI,Airlines,Online,Basic Plan,21,THAILAND,30.0,10.5,34,No
18643,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,"KOREA, REPUBLIC OF",44.0,0.0,36,Yes
18644,EPX,Travel Agency,Online,2 way Comprehensive Plan,223,MYANMAR,21.0,0.0,36,No
18646,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,UNITED KINGDOM,89.1,53.46,32,No
18647,EPX,Travel Agency,Online,Cancellation Plan,42,VIET NAM,10.0,0.0,22,No
18648,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,PHILIPPINES,20.0,0.0,39,No
18649,EPX,Travel Agency,Online,2 way Comprehensive Plan,77,CHINA,34.0,0.0,36,No
18650,EPX,Travel Agency,Online,Cancellation Plan,2,BANGLADESH,12.0,0.0,36,No
18651,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,VIET NAM,20.0,0.0,36,No
18652,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,23.5,5.88,28,No
18653,C2B,Airlines,Online,Silver Plan,17,SINGAPORE,33.5,8.38,31,Yes
18654,EPX,Travel Agency,Online,Cancellation Plan,13,INDIA,0.0,0.0,27,No
18655,EPX,Travel Agency,Online,2 way Comprehensive Plan,201,NEPAL,37.0,0.0,36,Yes
18656,EPX,Travel Agency,Online,Cancellation Plan,9,SINGAPORE,10.0,0.0,34,No
18657,EPX,Travel Agency,Online,Cancellation Plan,27,"TAIWAN, PROVINCE OF CHINA",56.0,0.0,36,No
18658,C2B,Airlines,Online,Bronze Plan,42,SINGAPORE,18.0,4.5,53,No
18659,SSI,Airlines,Online,Ticket Protector,70,SINGAPORE,12.35,3.46,48,No
18660,JZI,Airlines,Online,Value Plan,52,UNITED STATES,96.0,33.6,53,No
18661,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,SOUTH AFRICA,0.0,106.92,31,No
18662,EPX,Travel Agency,Online,Cancellation Plan,14,UZBEKISTAN,13.0,0.0,36,No
18663,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,AUSTRALIA,29.7,17.82,41,No
18664,EPX,Travel Agency,Online,Cancellation Plan,10,THAILAND,44.0,0.0,36,Yes
18665,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,THAILAND,23.0,0.0,36,No
18666,C2B,Airlines,Online,Bronze Plan,21,SINGAPORE,24.0,6.0,50,Yes
18667,C2B,Airlines,Online,Silver Plan,17,SINGAPORE,48.5,12.13,56,Yes
18668,ART,Airlines,Online,24 Protect,4,MALAYSIA,19.58,6.85,48,No
18669,EPX,Travel Agency,Online,Cancellation Plan,61,AUSTRALIA,10.0,0.0,36,No
18670,EPX,Travel Agency,Online,1 way Comprehensive Plan,23,MALAYSIA,20.0,0.0,29,No
18671,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,SINGAPORE,20.0,0.0,39,No
18672,EPX,Travel Agency,Online,2 way Comprehensive Plan,86,CANADA,112.0,0.0,59,No
18673,EPX,Travel Agency,Online,Cancellation Plan,31,INDONESIA,10.0,0.0,30,No
18674,EPX,Travel Agency,Online,2 way Comprehensive Plan,48,THAILAND,23.0,0.0,35,No
18675,EPX,Travel Agency,Online,Cancellation Plan,8,INDIA,13.0,0.0,36,No
18676,EPX,Travel Agency,Online,Cancellation Plan,5,MALAYSIA,10.0,0.0,52,No
18677,EPX,Travel Agency,Online,Cancellation Plan,14,CHINA,66.0,0.0,36,No
18678,JZI,Airlines,Online,Basic Plan,9,THAILAND,22.0,7.7,62,No
18679,C2B,Airlines,Online,Annual Silver Plan,373,SINGAPORE,252.85,63.21,56,No
18680,EPX,Travel Agency,Online,Cancellation Plan,189,AUSTRIA,12.0,0.0,36,No
18681,C2B,Airlines,Online,Silver Plan,23,SINGAPORE,72.0,18.0,26,No
18682,EPX,Travel Agency,Online,Cancellation Plan,8,SINGAPORE,31.0,0.0,36,No
18683,JZI,Airlines,Online,Basic Plan,159,HONG KONG,35.0,12.25,51,No
18684,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,64,SWITZERLAND,29.7,17.82,41,No
18685,C2B,Airlines,Online,Silver Plan,16,SINGAPORE,22.5,5.63,39,No
18686,EPX,Travel Agency,Online,1 way Comprehensive Plan,40,BANGLADESH,20.0,0.0,36,No
18687,EPX,Travel Agency,Online,Cancellation Plan,33,SPAIN,26.0,0.0,36,No
18688,EPX,Travel Agency,Online,Cancellation Plan,165,SINGAPORE,80.0,0.0,36,No
18689,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,1,AUSTRALIA,9.9,5.94,31,No
18690,C2B,Airlines,Online,Annual Silver Plan,371,SINGAPORE,252.85,63.21,65,No
18691,C2B,Airlines,Online,Bronze Plan,22,SINGAPORE,60.0,15.0,26,No
18692,EPX,Travel Agency,Online,Cancellation Plan,40,THAILAND,10.0,0.0,23,No
18693,EPX,Travel Agency,Online,2 way Comprehensive Plan,41,CAMBODIA,20.0,0.0,36,No
18695,SSI,Airlines,Online,Ticket Protector,15,SINGAPORE,4.44,1.25,48,No
18696,JZI,Airlines,Online,Value Plan,7,GERMANY,87.0,30.45,57,No
18697,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,AUSTRALIA,49.5,29.7,32,No
18698,JZI,Airlines,Online,Basic Plan,247,PHILIPPINES,42.0,14.7,35,No
18699,EPX,Travel Agency,Online,Cancellation Plan,5,PHILIPPINES,18.0,0.0,36,No
18700,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,THAILAND,20.0,0.0,30,No
18701,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,35,FRANCE,118.8,71.28,42,No
18702,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,THAILAND,20.0,0.0,20,No
18703,EPX,Travel Agency,Online,Cancellation Plan,40,INDONESIA,10.0,0.0,24,No
18704,CBH,Travel Agency,Offline,Comprehensive Plan,5,MALAYSIA,29.0,9.57,71,No
18705,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,115,ITALY,89.1,53.46,38,No
18706,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,HONG KONG,20.0,0.0,42,No
18707,EPX,Travel Agency,Online,Cancellation Plan,62,PHILIPPINES,12.0,0.0,36,No
18708,EPX,Travel Agency,Online,Cancellation Plan,45,UNITED STATES,10.0,0.0,31,No
18709,EPX,Travel Agency,Online,2 way Comprehensive Plan,99,"TAIWAN, PROVINCE OF CHINA",30.0,0.0,36,No
18710,TST,Travel Agency,Offline,Travel Cruise Protect,92,THAILAND,30.0,10.5,87,No
18711,JZI,Airlines,Online,Basic Plan,168,"KOREA, REPUBLIC OF",97.0,33.95,24,No
18712,EPX,Travel Agency,Online,Cancellation Plan,88,SINGAPORE,41.0,0.0,36,No
18713,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,HONG KONG,69.0,0.0,36,No
18714,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,INDONESIA,21.0,0.0,36,No
18715,EPX,Travel Agency,Online,Cancellation Plan,18,CANADA,60.0,0.0,31,No
18716,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,MALAYSIA,20.0,0.0,28,No
18717,EPX,Travel Agency,Online,2 way Comprehensive Plan,92,GERMANY,192.0,0.0,36,No
18718,C2B,Airlines,Online,Bronze Plan,27,SINGAPORE,39.0,9.75,39,No
18719,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,10.0,0.0,37,No
18720,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,UNITED KINGDOM,39.6,23.76,31,No
18721,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,CANADA,69.3,41.58,44,No
18722,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,INDONESIA,20.0,0.0,49,No
18723,EPX,Travel Agency,Online,Cancellation Plan,47,INDONESIA,12.0,0.0,35,No
18724,EPX,Travel Agency,Online,Cancellation Plan,85,PHILIPPINES,10.0,0.0,36,No
18725,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,94.0,23.5,34,Yes
18726,EPX,Travel Agency,Online,Cancellation Plan,170,MALAYSIA,11.0,0.0,36,No
18727,EPX,Travel Agency,Online,Cancellation Plan,8,PHILIPPINES,26.0,0.0,36,No
18728,EPX,Travel Agency,Online,Cancellation Plan,74,HONG KONG,16.0,0.0,36,Yes
18729,JZI,Airlines,Online,Basic Plan,15,PHILIPPINES,18.0,6.3,41,No
18730,EPX,Travel Agency,Online,Cancellation Plan,48,"KOREA, REPUBLIC OF",20.0,0.0,28,No
18731,EPX,Travel Agency,Online,2 way Comprehensive Plan,56,"KOREA, REPUBLIC OF",103.0,0.0,36,No
18732,C2B,Airlines,Online,Gold Plan,176,SINGAPORE,-357.5,89.38,24,No
18733,EPX,Travel Agency,Online,Cancellation Plan,34,UNITED KINGDOM,67.0,0.0,36,No
18734,JZI,Airlines,Online,Basic Plan,12,CHINA,35.0,12.25,35,No
18735,EPX,Travel Agency,Online,Cancellation Plan,10,AUSTRALIA,54.0,0.0,36,No
18736,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,VIET NAM,20.0,0.0,20,No
18737,TST,Travel Agency,Offline,Travel Cruise Protect,31,THAILAND,30.0,10.5,31,No
18738,JZI,Airlines,Online,Basic Plan,123,CHINA,40.0,14.0,28,No
18739,EPX,Travel Agency,Online,Cancellation Plan,22,THAILAND,31.0,0.0,36,No
18740,JZI,Airlines,Online,Basic Plan,33,"TAIWAN, PROVINCE OF CHINA",26.0,9.1,33,No
18741,EPX,Travel Agency,Online,Cancellation Plan,97,AUSTRALIA,44.0,0.0,36,No
18742,EPX,Travel Agency,Online,Cancellation Plan,38,UNITED ARAB EMIRATES,24.0,0.0,36,No
18743,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,172,SOUTH AFRICA,0.0,17.82,31,No
18744,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,CHINA,60.0,0.0,35,No
18745,EPX,Travel Agency,Online,1 way Comprehensive Plan,16,INDONESIA,20.0,0.0,59,No
18746,EPX,Travel Agency,Online,1 way Comprehensive Plan,45,JAPAN,20.0,0.0,36,No
18747,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16.0,4.0,33,No
18748,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,21.0,5.25,30,No
18749,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,MALAYSIA,39.6,23.76,30,No
18750,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,THAILAND,20.0,0.0,52,No
18751,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,49,AUSTRALIA,79.2,47.52,38,No
18752,EPX,Travel Agency,Online,Cancellation Plan,55,INDIA,24.0,0.0,36,No
18753,RAB,Airlines,Online,Value Plan,53,BRUNEI DARUSSALAM,15.0,6.0,27,No
18754,C2B,Airlines,Online,Bronze Plan,35,SINGAPORE,139.0,34.75,24,No
18755,EPX,Travel Agency,Online,2 way Comprehensive Plan,29,INDONESIA,20.0,0.0,20,No
18756,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,CAMBODIA,21.0,0.0,36,No
18757,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,102,AUSTRIA,59.4,35.64,26,No
18758,EPX,Travel Agency,Online,Cancellation Plan,30,INDIA,10.0,0.0,33,No
18759,EPX,Travel Agency,Online,Cancellation Plan,86,MALAYSIA,10.0,0.0,50,No
18760,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,SINGAPORE,9.9,5.94,44,No
18761,C2B,Airlines,Online,Bronze Plan,14,SINGAPORE,23.5,5.88,24,No
18762,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,17.55,4.39,32,No
18763,EPX,Travel Agency,Online,1 way Comprehensive Plan,10,UNITED STATES,29.0,0.0,33,No
18764,EPX,Travel Agency,Online,2 way Comprehensive Plan,37,SINGAPORE,43.0,0.0,36,No
18765,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,15,AUSTRALIA,39.6,23.76,36,No
18766,EPX,Travel Agency,Online,Cancellation Plan,15,CHINA,31.0,0.0,36,No
18767,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,53,THAILAND,-39.6,23.76,30,No
18768,EPX,Travel Agency,Online,Cancellation Plan,47,UNITED STATES,77.0,0.0,55,No
18769,JZI,Airlines,Online,Basic Plan,2,HONG KONG,22.0,7.7,45,No
18770,JZI,Airlines,Online,Basic Plan,67,VIET NAM,30.0,10.5,30,No
18771,EPX,Travel Agency,Online,Cancellation Plan,129,"TAIWAN, PROVINCE OF CHINA",14.0,0.0,36,No
18772,RAB,Airlines,Online,Value Plan,1,BRUNEI DARUSSALAM,15.0,6.0,30,No
18773,EPX,Travel Agency,Online,Cancellation Plan,24,CHINA,0.0,0.0,36,No
18774,EPX,Travel Agency,Online,Cancellation Plan,37,UNITED STATES,10.0,0.0,23,No
18775,EPX,Travel Agency,Online,Cancellation Plan,7,MALAYSIA,35.0,0.0,35,No
18777,EPX,Travel Agency,Online,Cancellation Plan,10,THAILAND,10.0,0.0,43,No
18778,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,NEW ZEALAND,39.6,23.76,42,No
18779,EPX,Travel Agency,Online,Cancellation Plan,8,THAILAND,10.0,0.0,43,No
18780,EPX,Travel Agency,Online,2 way Comprehensive Plan,97,UNITED STATES,71.0,0.0,21,No
18781,EPX,Travel Agency,Online,2 way Comprehensive Plan,54,VIET NAM,29.0,0.0,36,No
18782,EPX,Travel Agency,Online,Cancellation Plan,73,THAILAND,16.0,0.0,36,Yes
18783,EPX,Travel Agency,Online,Cancellation Plan,28,THAILAND,11.0,0.0,31,No
18784,JZI,Airlines,Online,Basic Plan,25,MALAYSIA,22.0,7.7,34,No
18785,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,BANGLADESH,112.0,0.0,36,No
18786,EPX,Travel Agency,Online,Cancellation Plan,57,SINGAPORE,40.0,0.0,36,No
18787,EPX,Travel Agency,Online,Cancellation Plan,15,MEXICO,63.0,0.0,34,No
18788,JZI,Airlines,Online,Value Plan,39,AUSTRALIA,69.0,24.15,54,No
18789,EPX,Travel Agency,Online,2 way Comprehensive Plan,36,CHINA,30.0,0.0,36,No
18790,EPX,Travel Agency,Online,Cancellation Plan,71,HONG KONG,62.0,0.0,36,No
18791,EPX,Travel Agency,Online,Cancellation Plan,6,INDONESIA,10.0,0.0,33,No
18792,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,LAO PEOPLE'S DEMOCRATIC REPUBLIC,42.0,0.0,36,No
18793,EPX,Travel Agency,Online,Cancellation Plan,12,THAILAND,29.0,0.0,36,No
18794,EPX,Travel Agency,Online,Cancellation Plan,87,SINGAPORE,10.0,0.0,40,No
18795,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,36,NEW ZEALAND,128.7,77.22,31,No
18796,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,CHINA,50.0,0.0,36,No
18797,EPX,Travel Agency,Online,Cancellation Plan,39,SINGAPORE,13.0,0.0,36,No
18798,EPX,Travel Agency,Online,2 way Comprehensive Plan,286,AUSTRALIA,64.0,0.0,36,No
18799,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,50,DENMARK,29.7,17.82,64,No
18800,EPX,Travel Agency,Online,2 way Comprehensive Plan,35,UNITED STATES,112.0,0.0,32,No
18801,EPX,Travel Agency,Online,Cancellation Plan,3,AUSTRALIA,80.0,0.0,36,No
18802,C2B,Airlines,Online,Silver Plan,42,SINGAPORE,88.5,22.13,29,No
18803,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,13.5,3.38,26,Yes
18804,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,60,NEW ZEALAND,108.9,65.34,31,No
18805,C2B,Airlines,Online,Annual Silver Plan,384,SINGAPORE,216.0,54.0,37,No
18806,EPX,Travel Agency,Online,Cancellation Plan,13,VIET NAM,10.0,0.0,44,No
18807,C2B,Airlines,Online,Silver Plan,51,SINGAPORE,47.5,11.88,55,No
18808,EPX,Travel Agency,Online,Cancellation Plan,5,CHINA,16.0,0.0,36,No
18809,EPX,Travel Agency,Online,Cancellation Plan,17,CHINA,10.0,0.0,36,No
18810,EPX,Travel Agency,Online,Cancellation Plan,17,SPAIN,80.0,0.0,42,No
18811,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,GERMANY,108.0,0.0,35,No
18812,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,115,UNITED STATES,59.4,35.64,46,No
18813,EPX,Travel Agency,Online,Cancellation Plan,34,SINGAPORE,75.0,0.0,36,No
18814,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,94,SWITZERLAND,-99.0,59.4,37,No
18815,EPX,Travel Agency,Online,Cancellation Plan,183,SINGAPORE,30.0,0.0,36,No
18816,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,68,FRANCE,29.7,17.82,37,No
18817,EPX,Travel Agency,Online,2 way Comprehensive Plan,133,PHILIPPINES,20.0,0.0,36,No
18818,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,SINGAPORE,31.0,0.0,36,No
18819,JZI,Airlines,Online,Basic Plan,15,INDIA,22.0,7.7,41,No
18820,EPX,Travel Agency,Online,2 way Comprehensive Plan,51,CHINA,59.0,0.0,36,No
18821,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,CHINA,38.0,0.0,36,No
18822,EPX,Travel Agency,Online,1 way Comprehensive Plan,91,SINGAPORE,47.0,0.0,36,No
18823,EPX,Travel Agency,Online,Cancellation Plan,34,SINGAPORE,56.0,0.0,36,No
18824,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,MALAYSIA,49.5,29.7,34,No
18825,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,57,THAILAND,-19.8,11.88,44,No
18826,C2B,Airlines,Online,Silver Plan,12,SINGAPORE,41.5,10.38,27,No
18827,KML,Travel Agency,Online,Value Plan,12,INDONESIA,22.0,8.36,48,No
18828,EPX,Travel Agency,Online,2 way Comprehensive Plan,133,"TAIWAN, PROVINCE OF CHINA",41.0,0.0,36,No
18829,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,AUSTRALIA,112.0,0.0,36,No
