,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
2977,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,IRELAND,0.0,23.76,31,No
25718,EPX,Travel Agency,Online,Cancellation Plan,1,SINGAPORE,16.0,0.0,35,No
19409,SSI,Airlines,Online,Ticket Protector,76,SINGAPORE,2.19,0.61,48,No
19117,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,THAILAND,29.7,17.82,55,No
29241,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,FRANCE,89.1,53.46,44,No
15072,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,THAILAND,39.6,23.76,50,Yes
37047,EPX,Travel Agency,Online,Cancellation Plan,28,MALAYSIA,10.0,0.0,35,No
8096,EPX,Travel Agency,Online,Cancellation Plan,44,JAPAN,39.0,0.0,36,No
25470,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,74,THAILAND,69.3,41.58,50,No
5577,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,MALAYSIA,20.0,0.0,30,No
21218,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,106,JAPAN,69.3,41.58,28,No
29854,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,40.0,10.0,43,No
30988,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,16.0,4.0,33,No
1689,EPX,Travel Agency,Online,Cancellation Plan,18,CHINA,49.0,0.0,36,No
37869,C2B,Airlines,Online,Annual Silver Plan,379,SINGAPORE,259.2,64.8,29,No
24421,EPX,Travel Agency,Online,Cancellation Plan,151,CHINA,32.0,0.0,36,No
1955,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,PHILIPPINES,20.0,0.0,34,No
897,EPX,Travel Agency,Online,2 way Comprehensive Plan,158,MALAYSIA,20.0,0.0,23,No
23904,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,CAMBODIA,20.0,0.0,36,No
12271,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,THAILAND,89.0,0.0,43,No
31874,EPX,Travel Agency,Online,2 way Comprehensive Plan,105,JAPAN,36.0,0.0,36,No
15606,JZI,Airlines,Online,Basic Plan,9,MYANMAR,22.0,7.7,35,No
28505,EPX,Travel Agency,Online,1 way Comprehensive Plan,17,THAILAND,20.0,0.0,47,No
5962,EPX,Travel Agency,Online,2 way Comprehensive Plan,124,THAILAND,20.0,0.0,33,No
24142,EPX,Travel Agency,Online,Cancellation Plan,59,UNITED STATES,71.0,0.0,26,No
36882,KML,Travel Agency,Online,Value Plan,43,SPAIN,95.0,36.1,48,No
15993,EPX,Travel Agency,Online,2 way Comprehensive Plan,82,JAPAN,63.0,0.0,36,No
34038,EPX,Travel Agency,Online,1 way Comprehensive Plan,130,UNITED STATES,20.0,0.0,68,No
38346,JZI,Airlines,Online,Basic Plan,19,PHILIPPINES,22.0,7.7,50,No
20354,JZI,Airlines,Online,Basic Plan,125,TAIWAN,26.0,9.1,52,No
14885,EPX,Travel Agency,Online,2 way Comprehensive Plan,89,UNITED KINGDOM,86.0,0.0,36,No
4443,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,INDONESIA,20.0,0.0,36,No
31897,EPX,Travel Agency,Online,Cancellation Plan,223,UNITED KINGDOM,80.0,0.0,36,No
8199,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,34,No
36856,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,TURKEY,79.0,0.0,36,Yes
32089,JZI,Airlines,Online,Basic Plan,145,MYANMAR,42.0,14.7,30,No
20709,EPX,Travel Agency,Online,Cancellation Plan,12,SRI LANKA,0.0,0.0,36,No
2912,EPX,Travel Agency,Online,2 way Comprehensive Plan,113,FRANCE,110.0,0.0,36,Yes
7912,EPX,Travel Agency,Online,Cancellation Plan,2,INDONESIA,11.0,0.0,36,No
14208,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,38,THAILAND,39.6,23.76,28,No
22084,TST,Travel Agency,Offline,Travel Cruise Protect,5,THAILAND,30.0,10.5,18,No
34425,EPX,Travel Agency,Online,Cancellation Plan,84,UNITED STATES,26.0,0.0,21,No
19730,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,CHINA,32.0,0.0,36,No
13574,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,11.5,2.88,36,No
13791,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,CHINA,30.0,0.0,36,No
11673,EPX,Travel Agency,Online,1 way Comprehensive Plan,35,UNITED STATES,20.0,0.0,38,No
2107,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,AUSTRALIA,19.8,11.88,43,No
27215,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,VIETNAM,23.0,0.0,36,No
15805,EPX,Travel Agency,Online,Cancellation Plan,2,MALAYSIA,10.0,0.0,35,No
28495,EPX,Travel Agency,Online,Cancellation Plan,67,HONG KONG,16.0,0.0,36,No
27678,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,MALAYSIA,0.0,11.88,54,No
25833,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,291.75,72.94,38,No
31978,C2B,Airlines,Online,Bronze Plan,27,SINGAPORE,16.0,4.0,39,No
34362,EPX,Travel Agency,Online,Cancellation Plan,108,UNITED STATES,19.0,0.0,64,No
20096,EPX,Travel Agency,Online,Cancellation Plan,39,SINGAPORE,26.0,0.0,36,No
36471,EPX,Travel Agency,Online,2 way Comprehensive Plan,62,INDONESIA,23.0,0.0,36,No
4099,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,CHINA,37.0,0.0,36,No
15944,EPX,Travel Agency,Online,Cancellation Plan,10,CHINA,72.0,0.0,36,No
13679,C2B,Airlines,Online,Silver Plan,12,SINGAPORE,25.0,6.25,77,No
7921,EPX,Travel Agency,Online,2 way Comprehensive Plan,29,CHINA,39.0,0.0,36,No
25121,JZI,Airlines,Online,Basic Plan,17,CHINA,26.0,9.1,47,No
35666,EPX,Travel Agency,Online,Cancellation Plan,5,MYANMAR,10.0,0.0,46,No
29520,C2B,Airlines,Online,Silver Plan,112,SINGAPORE,108.0,27.0,28,No
2264,EPX,Travel Agency,Online,Cancellation Plan,25,HONG KONG,22.0,0.0,36,No
18825,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,57,THAILAND,-19.8,11.88,44,No
11265,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,GERMANY,0.0,11.88,55,No
5994,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,MALAYSIA,20.0,0.0,35,No
30290,EPX,Travel Agency,Online,Cancellation Plan,12,TAIWAN,10.0,0.0,49,No
9517,JZI,Airlines,Online,Basic Plan,3,CAMBODIA,18.0,6.3,43,No
12040,EPX,Travel Agency,Online,Cancellation Plan,21,SINGAPORE,35.0,0.0,36,No
30777,EPX,Travel Agency,Online,Cancellation Plan,65,SOUTH KOREA,25.0,0.0,36,No
26863,EPX,Travel Agency,Online,2 way Comprehensive Plan,31,HONG KONG,20.0,0.0,36,No
10746,EPX,Travel Agency,Online,2 way Comprehensive Plan,27,TAIWAN,20.0,0.0,22,No
27392,EPX,Travel Agency,Online,2 way Comprehensive Plan,74,UNITED STATES,104.0,0.0,56,No
38835,C2B,Airlines,Online,Silver Plan,34,SINGAPORE,63.5,15.88,27,No
18997,C2B,Airlines,Online,Bronze Plan,35,SINGAPORE,13.5,3.38,22,No
15783,KML,Travel Agency,Online,Premier Plan,52,NETHERLANDS,147.0,55.86,48,No
7612,EPX,Travel Agency,Online,Cancellation Plan,18,UNITED STATES,61.0,0.0,43,No
4135,EPX,Travel Agency,Online,Cancellation Plan,8,THAILAND,20.0,0.0,48,No
24470,EPX,Travel Agency,Online,Cancellation Plan,48,JAPAN,29.0,0.0,60,No
25254,JZI,Airlines,Online,Value Plan,72,UNITED KINGDOM,125.0,43.75,48,No
23328,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,NEW ZEALAND,19.8,11.88,31,No
9503,EPX,Travel Agency,Online,Cancellation Plan,6,THAILAND,17.0,0.0,36,No
25862,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,44,AUSTRALIA,39.6,23.76,49,No
5738,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,THAILAND,29.0,0.0,66,No
2668,EPX,Travel Agency,Online,Cancellation Plan,59,PHILIPPINES,16.0,0.0,36,No
23788,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,FINLAND,96.0,0.0,36,No
27706,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,THAILAND,25.0,0.0,24,No
15577,EPX,Travel Agency,Online,Cancellation Plan,16,INDONESIA,12.0,0.0,30,No
15882,SSI,Airlines,Online,Ticket Protector,7,SINGAPORE,1.35,0.38,48,No
24974,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,MALAYSIA,24.0,0.0,32,No
29224,EPX,Travel Agency,Online,Cancellation Plan,12,MYANMAR,13.0,0.0,36,No
20430,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,INDONESIA,20.0,0.0,34,No
25883,EPX,Travel Agency,Online,Cancellation Plan,28,MALAYSIA,0.0,0.0,36,No
30642,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,20.0,5.0,17,Yes
23523,JZI,Airlines,Online,Value Plan,13,UNITED STATES,121.0,42.35,42,No
290,JZI,Airlines,Online,Basic Plan,4,MYANMAR,18.0,6.3,30,No
19628,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,20,AUSTRALIA,29.7,17.82,29,No
9630,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,40.0,10.0,22,No
22307,EPX,Travel Agency,Online,2 way Comprehensive Plan,43,MALAYSIA,20.0,0.0,25,No
18632,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,233,AUSTRALIA,29.7,17.82,33,No
25646,EPX,Travel Agency,Online,Cancellation Plan,9,SOUTH KOREA,21.0,0.0,36,No
32875,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,20.25,5.06,30,No
9579,EPX,Travel Agency,Online,1 way Comprehensive Plan,53,PHILIPPINES,20.0,0.0,36,No
11901,EPX,Travel Agency,Online,Cancellation Plan,14,CANADA,35.0,0.0,26,No
31575,ADM,Travel Agency,Online,Value Plan,29,SWITZERLAND,75.0,28.5,22,No
18162,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,46,MALAYSIA,19.8,11.88,44,No
964,JZI,Airlines,Online,Basic Plan,14,PHILIPPINES,18.0,6.3,40,No
21810,JZI,Airlines,Online,Basic Plan,3,PHILIPPINES,18.0,6.3,32,No
17487,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,46,THAILAND,39.6,23.76,31,No
16872,EPX,Travel Agency,Online,Cancellation Plan,21,SINGAPORE,16.0,0.0,36,No
21655,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,94.0,23.5,37,No
12366,EPX,Travel Agency,Online,Cancellation Plan,52,NEPAL,27.0,0.0,36,No
910,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,INDIA,20.0,0.0,36,No
8436,EPX,Travel Agency,Online,Cancellation Plan,53,UNITED STATES,36.0,0.0,21,No
14082,EPX,Travel Agency,Online,Cancellation Plan,104,UNITED STATES,80.0,0.0,51,No
27792,EPX,Travel Agency,Online,1 way Comprehensive Plan,28,CHINA,34.0,0.0,36,No
31717,EPX,Travel Agency,Online,2 way Comprehensive Plan,53,CHINA,28.0,0.0,36,No
21061,EPX,Travel Agency,Online,Cancellation Plan,2,INDIA,18.0,0.0,35,No
7139,JZI,Airlines,Online,Basic Plan,11,CHINA,26.0,9.1,35,No
2928,JZI,Airlines,Online,Basic Plan,5,THAILAND,-22.0,7.7,54,No
7289,CCR,Travel Agency,Offline,Premier Plan,249,THAILAND,58.0,19.14,62,No
33308,EPX,Travel Agency,Online,Cancellation Plan,127,SINGAPORE,-80.0,0.0,22,No
18089,EPX,Travel Agency,Online,2 way Comprehensive Plan,68,CHINA,48.0,0.0,35,No
8137,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,34,THAILAND,-29.7,17.82,31,No
27991,EPX,Travel Agency,Online,Cancellation Plan,25,THAILAND,19.0,0.0,36,No
38627,EPX,Travel Agency,Online,Cancellation Plan,32,SINGAPORE,10.0,0.0,28,No
33125,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,UNITED KINGDOM,49.5,29.7,59,No
25369,EPX,Travel Agency,Online,Cancellation Plan,16,CHINA,80.0,0.0,55,No
10688,EPX,Travel Agency,Online,Cancellation Plan,53,HONG KONG,12.0,0.0,50,No
28468,EPX,Travel Agency,Online,Cancellation Plan,16,CANADA,80.0,0.0,41,No
27600,EPX,Travel Agency,Online,Cancellation Plan,10,JAPAN,24.0,0.0,36,No
1126,C2B,Airlines,Online,Annual Gold Plan,378,SINGAPORE,333.0,83.25,31,No
13785,EPX,Travel Agency,Online,Cancellation Plan,106,MALAYSIA,13.0,0.0,36,No
2979,EPX,Travel Agency,Online,Cancellation Plan,23,THAILAND,41.0,0.0,35,No
7500,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,53,TAIWAN,29.7,17.82,50,No
3039,EPX,Travel Agency,Online,Cancellation Plan,31,SWITZERLAND,80.0,0.0,36,No
13367,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,SPAIN,69.3,41.58,46,No
26365,EPX,Travel Agency,Online,Cancellation Plan,65,THAILAND,11.0,0.0,36,No
21301,EPX,Travel Agency,Online,Cancellation Plan,1,CHINA,24.0,0.0,36,No
26624,EPX,Travel Agency,Online,Cancellation Plan,58,THAILAND,10.0,0.0,57,No
19026,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,THAILAND,27.0,0.0,36,No
36207,EPX,Travel Agency,Online,Cancellation Plan,16,LAOS,75.0,0.0,36,No
2546,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,AUSTRALIA,-29.7,17.82,31,No
25060,JZI,Airlines,Online,Basic Plan,16,PHILIPPINES,30.0,10.5,45,No
24941,JZI,Airlines,Online,Basic Plan,13,VIETNAM,22.0,7.7,37,No
5755,JZI,Airlines,Online,Basic Plan,3,INDONESIA,18.0,6.3,42,No
18229,EPX,Travel Agency,Online,Cancellation Plan,1,THAILAND,10.0,0.0,45,No
33679,EPX,Travel Agency,Online,Cancellation Plan,21,HONG KONG,17.0,0.0,36,No
6438,C2B,Airlines,Online,Silver Plan,7,SINGAPORE,18.5,4.63,44,No
24483,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,HONG KONG,34.0,0.0,36,No
23918,EPX,Travel Agency,Online,Cancellation Plan,74,MALAYSIA,10.0,0.0,36,No
12060,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,HONG KONG,49.0,0.0,35,No
9467,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,61,MALAYSIA,29.7,17.82,39,No
2937,JZI,Airlines,Online,Basic Plan,93,SOUTH KOREA,40.0,14.0,25,No
31980,EPX,Travel Agency,Online,Cancellation Plan,256,AUSTRALIA,17.0,0.0,36,No
28563,JZI,Airlines,Online,Basic Plan,7,MALAYSIA,0.0,6.3,69,No
17134,JZI,Airlines,Online,Basic Plan,10,THAILAND,22.0,7.7,54,No
37426,EPX,Travel Agency,Online,Cancellation Plan,39,SINGAPORE,18.0,0.0,36,No
32046,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,INDIA,47.0,0.0,36,No
8480,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,193.2,48.3,45,No
17549,EPX,Travel Agency,Online,Cancellation Plan,20,PHILIPPINES,10.0,0.0,35,No
30640,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,VIETNAM,22.0,0.0,36,No
19908,EPX,Travel Agency,Online,2 way Comprehensive Plan,46,SOUTH KOREA,44.0,0.0,36,No
15477,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,JAPAN,45.0,0.0,27,No
30928,EPX,Travel Agency,Online,Cancellation Plan,1,MYANMAR,17.0,0.0,36,No
22637,EPX,Travel Agency,Online,Cancellation Plan,137,HONG KONG,43.0,0.0,36,No
6499,EPX,Travel Agency,Online,Cancellation Plan,5,CHINA,31.0,0.0,36,No
12793,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,MALAYSIA,39.6,23.76,36,No
20765,EPX,Travel Agency,Online,Cancellation Plan,4,INDONESIA,60.0,0.0,36,No
32521,EPX,Travel Agency,Online,Cancellation Plan,25,INDONESIA,24.0,0.0,36,No
6440,LWC,Travel Agency,Online,Annual Travel Protect Gold,382,UNITED STATES,256.2,166.53,45,No
7970,EPX,Travel Agency,Online,Cancellation Plan,11,INDONESIA,10.0,0.0,46,No
14259,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,22,AUSTRALIA,69.3,41.58,30,No
13235,JZI,Airlines,Online,Basic Plan,104,TAIWAN,35.0,12.25,34,No
33801,EPX,Travel Agency,Online,Cancellation Plan,247,KENYA,31.0,0.0,36,No
19774,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,59,AUSTRALIA,0.0,29.7,34,No
38957,EPX,Travel Agency,Online,2 way Comprehensive Plan,34,UNITED STATES,95.0,0.0,31,No
27583,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,81,UNITED KINGDOM,118.8,71.28,31,No
22362,JZI,Airlines,Online,Basic Plan,11,THAILAND,22.0,7.7,44,No
17528,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,SOUTH KOREA,66.0,0.0,36,No
6353,EPX,Travel Agency,Online,2 way Comprehensive Plan,27,UNITED STATES,29.0,0.0,29,No
36566,JZI,Airlines,Online,Basic Plan,17,HONG KONG,26.0,9.1,43,No
10961,C2B,Airlines,Online,Bronze Plan,159,SINGAPORE,293.0,73.25,27,No
15795,SSI,Airlines,Online,Ticket Protector,13,SINGAPORE,11.74,3.29,48,No
4020,RAB,Airlines,Online,Value Plan,10,BRUNEI DARUSSALAM,23.0,9.2,32,No
4280,EPX,Travel Agency,Online,Cancellation Plan,21,JAPAN,24.0,0.0,36,No
252,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,69,UNITED KINGDOM,138.6,83.16,48,No
6382,C2B,Airlines,Online,Silver Plan,14,SINGAPORE,29.5,7.38,55,No
4946,JZI,Airlines,Online,Value Plan,16,UNITED STATES,96.0,33.6,45,No
13819,EPX,Travel Agency,Online,Cancellation Plan,34,SINGAPORE,11.0,0.0,36,No
18995,C2B,Airlines,Online,Bronze Plan,30,SINGAPORE,59.15,14.79,27,No
2311,EPX,Travel Agency,Online,Cancellation Plan,36,SINGAPORE,66.0,0.0,36,No
5658,SSI,Airlines,Online,Ticket Protector,30,SINGAPORE,4.63,1.3,48,No
16247,EPX,Travel Agency,Online,Cancellation Plan,31,INDONESIA,11.0,0.0,61,No
6814,EPX,Travel Agency,Online,1 way Comprehensive Plan,236,MALAYSIA,20.0,0.0,36,No
27065,C2B,Airlines,Online,Annual Silver Plan,389,SINGAPORE,161.0,40.25,31,No
6187,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,17.0,4.25,27,No
31977,EPX,Travel Agency,Online,Cancellation Plan,112,ITALY,60.0,0.0,36,No
12554,C2B,Airlines,Online,Annual Silver Plan,374,SINGAPORE,161.0,40.25,78,No
5799,JZI,Airlines,Online,Basic Plan,2,PHILIPPINES,18.0,6.3,43,No
552,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,HONG KONG,41.0,0.0,36,No
18817,EPX,Travel Agency,Online,2 way Comprehensive Plan,133,PHILIPPINES,20.0,0.0,36,No
5837,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,21,SOUTH AFRICA,0.0,47.52,35,No
21667,EPX,Travel Agency,Online,Cancellation Plan,8,CHINA,25.0,0.0,36,No
36665,C2B,Airlines,Online,Silver Plan,6,SINGAPORE,22.5,5.63,33,No
3227,JZI,Airlines,Online,Value Plan,90,FRANCE,109.0,38.15,30,No
10870,JZI,Airlines,Online,Value Plan,1,CANADA,55.0,19.25,25,No
23462,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,51,AUSTRALIA,79.2,47.52,31,No
24218,EPX,Travel Agency,Online,Cancellation Plan,56,HONG KONG,16.0,0.0,36,No
22137,EPX,Travel Agency,Online,2 way Comprehensive Plan,51,PHILIPPINES,20.0,0.0,35,No
17972,C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,80.25,20.06,25,No
3222,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,27.0,6.75,35,No
13238,EPX,Travel Agency,Online,Cancellation Plan,15,THAILAND,23.0,0.0,36,No
20676,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,FRANCE,0.0,17.82,34,No
3475,SSI,Airlines,Online,Ticket Protector,8,SINGAPORE,5.35,1.5,48,No
26907,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,21,UNITED KINGDOM,128.7,77.22,30,No
32922,EPX,Travel Agency,Online,2 way Comprehensive Plan,52,UNITED STATES,188.0,0.0,43,No
28513,JZI,Airlines,Online,Basic Plan,8,CHINA,26.0,9.1,67,No
24722,JZI,Airlines,Online,Basic Plan,28,TAIWAN,26.0,9.1,25,No
1197,JZI,Airlines,Online,Value Plan,96,CANADA,138.0,48.3,35,No
16839,EPX,Travel Agency,Online,Cancellation Plan,72,JAPAN,20.0,0.0,36,No
17460,C2B,Airlines,Online,Silver Plan,6,SINGAPORE,18.5,4.63,29,No
22413,EPX,Travel Agency,Online,Cancellation Plan,84,SINGAPORE,10.0,0.0,35,No
21459,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,16.0,4.0,58,No
21725,SSI,Airlines,Online,Ticket Protector,100,SINGAPORE,1.35,0.38,48,No
3560,EPX,Travel Agency,Online,Cancellation Plan,24,SINGAPORE,80.0,0.0,51,No
28171,EPX,Travel Agency,Online,Cancellation Plan,84,CHINA,25.0,0.0,36,No
30264,C2B,Airlines,Online,Bronze Plan,66,SINGAPORE,47.0,11.75,49,No
30086,EPX,Travel Agency,Online,Cancellation Plan,43,THAILAND,10.0,0.0,24,No
20198,EPX,Travel Agency,Online,2 way Comprehensive Plan,37,SINGAPORE,20.0,0.0,28,No
19303,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,VIETNAM,20.0,0.0,36,No
23957,JZI,Airlines,Online,Basic Plan,52,CHINA,63.0,22.05,39,No
10559,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,13.5,3.38,24,No
11267,EPX,Travel Agency,Online,2 way Comprehensive Plan,127,UNITED STATES,112.0,0.0,38,No
25449,CCR,Travel Agency,Offline,Comprehensive Plan,35,MALAYSIA,29.0,9.57,18,No
26093,EPX,Travel Agency,Online,2 way Comprehensive Plan,69,VIETNAM,27.0,0.0,35,No
34909,C2B,Airlines,Online,Bronze Plan,13,SINGAPORE,13.5,3.38,25,No
27276,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,SRI LANKA,23.0,0.0,36,No
14657,C2B,Airlines,Online,Silver Plan,33,SINGAPORE,54.5,13.63,29,No
26950,EPX,Travel Agency,Online,2 way Comprehensive Plan,94,INDONESIA,20.0,0.0,36,No
14258,JZI,Airlines,Online,Basic Plan,21,THAILAND,22.0,7.7,42,No
27693,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,13.5,3.38,39,No
26445,JZI,Airlines,Online,Basic Plan,36,PHILIPPINES,18.0,6.3,37,No
15336,EPX,Travel Agency,Online,Cancellation Plan,6,INDONESIA,17.0,0.0,76,No
23065,EPX,Travel Agency,Online,2 way Comprehensive Plan,29,UNITED KINGDOM,101.0,0.0,36,No
15779,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,JAPAN,104.0,0.0,36,No
34984,EPX,Travel Agency,Online,Cancellation Plan,2,JAPAN,31.0,0.0,36,No
31793,C2B,Airlines,Online,Annual Gold Plan,380,SINGAPORE,0.0,83.25,63,No
2465,EPX,Travel Agency,Online,2 way Comprehensive Plan,113,INDONESIA,20.0,0.0,36,No
35637,EPX,Travel Agency,Online,Cancellation Plan,28,UNITED STATES,80.0,0.0,33,No
18446,EPX,Travel Agency,Online,1 way Comprehensive Plan,11,HONG KONG,55.0,0.0,36,No
2253,EPX,Travel Agency,Online,Cancellation Plan,60,MALAYSIA,17.0,0.0,36,No
1380,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,SOUTH KOREA,39.6,23.76,25,No
17579,JZI,Airlines,Online,Basic Plan,14,VIETNAM,22.0,7.7,64,No
32490,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,109,NEW ZEALAND,158.4,95.04,34,No
12013,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,127,NETHERLANDS,0.0,5.94,31,No
35515,EPX,Travel Agency,Online,2 way Comprehensive Plan,2,INDONESIA,29.0,0.0,39,No
29024,C2B,Airlines,Online,Bronze Plan,21,SINGAPORE,39.0,9.75,40,No
4709,EPX,Travel Agency,Online,Cancellation Plan,17,NETHERLANDS,11.0,0.0,36,No
8481,JZI,Airlines,Online,Basic Plan,9,THAILAND,22.0,7.7,31,No
7608,EPX,Travel Agency,Online,Cancellation Plan,31,TURKEY,54.0,0.0,36,No
24718,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,CHINA,65.0,0.0,36,No
998,EPX,Travel Agency,Online,1 way Comprehensive Plan,157,SINGAPORE,53.0,0.0,36,No
24184,EPX,Travel Agency,Online,2 way Comprehensive Plan,2,THAILAND,31.0,0.0,65,No
2630,EPX,Travel Agency,Online,Cancellation Plan,304,SINGAPORE,10.0,0.0,28,No
6937,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,AUSTRALIA,69.3,41.58,48,No
608,EPX,Travel Agency,Online,Cancellation Plan,9,SINGAPORE,23.0,0.0,36,No
28465,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,AUSTRALIA,0.0,47.52,31,No
33880,SSI,Airlines,Online,Ticket Protector,17,SINGAPORE,1.03,0.29,48,No
17588,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,ITALY,29.7,17.82,24,No
15896,C2B,Airlines,Online,Silver Plan,9,SINGAPORE,24.05,6.01,66,No
21978,JZI,Airlines,Online,Basic Plan,24,MALAYSIA,22.0,7.7,31,No
16023,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,64,AUSTRIA,39.6,23.76,36,No
11414,C2B,Airlines,Online,Bronze Plan,41,SINGAPORE,23.0,5.75,28,No
28800,EPX,Travel Agency,Online,Cancellation Plan,3,SINGAPORE,11.0,0.0,29,No
30230,EPX,Travel Agency,Online,1 way Comprehensive Plan,105,SINGAPORE,87.0,0.0,30,Yes
4769,EPX,Travel Agency,Online,Cancellation Plan,230,MALAYSIA,39.0,0.0,23,No
33161,EPX,Travel Agency,Online,Cancellation Plan,128,UNITED STATES,77.0,0.0,36,No
23891,EPX,Travel Agency,Online,Cancellation Plan,53,UNITED KINGDOM,54.0,0.0,36,No
1070,C2B,Airlines,Online,Bronze Plan,16,SINGAPORE,35.5,8.88,31,No
25793,EPX,Travel Agency,Online,Cancellation Plan,28,TANZANIA,10.0,0.0,36,No
34503,RAB,Airlines,Online,Value Plan,4,BRUNEI DARUSSALAM,15.0,6.0,43,No
11587,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,THAILAND,48.0,0.0,57,No
35534,EPX,Travel Agency,Online,2 way Comprehensive Plan,57,THAILAND,20.0,0.0,37,No
2765,EPX,Travel Agency,Online,Cancellation Plan,10,SINGAPORE,10.0,0.0,45,No
30746,EPX,Travel Agency,Online,Cancellation Plan,5,BRUNEI DARUSSALAM,28.0,0.0,35,No
740,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,51,MALAYSIA,0.0,17.82,31,No
